"trainer/global_step","best style a mix - _step","best style a mix - _step__MIN","best style a mix - _step__MAX","best style a mix - train_mse_epoch","best style a mix - train_mse_epoch__MIN","best style a mix - train_mse_epoch__MAX","best curve a mix - _step","best curve a mix - _step__MIN","best curve a mix - _step__MAX","best curve a mix - train_mse_epoch","best curve a mix - train_mse_epoch__MIN","best curve a mix - train_mse_epoch__MAX","best curve a meta - _step","best curve a meta - _step__MIN","best curve a meta - _step__MAX","best curve a meta - train_mse_epoch","best curve a meta - train_mse_epoch__MIN","best curve a meta - train_mse_epoch__MAX","best style a meta - _step","best style a meta - _step__MIN","best style a meta - _step__MAX","best style a meta - train_mse_epoch","best style a meta - train_mse_epoch__MIN","best style a meta - train_mse_epoch__MAX"
"84250","84250","84250","84250","0.001519253859296441","0.001519253859296441","0.001519253859296441","84250","84250","84250","0.008188981273584068","0.008188981273584068","0.008188981273584068","84250","84250","84250","0.01143784710764885","0.01143784710764885","0.01143784710764885","84250","84250","84250","0.0019796549143269657","0.0019796549143269657","0.0019796549143269657"
"84500","84500","84500","84500","0.0016206706494092942","0.0016206706494092942","0.0016206706494092942","84500","84500","84500","0.008152290143072605","0.008152290143072605","0.008152290143072605","84500","84500","84500","0.011514037919789553","0.011514037919789553","0.011514037919789553","84500","84500","84500","0.001970098653063178","0.001970098653063178","0.001970098653063178"
"84750","84750","84750","84750","0.0015431784835644067","0.0015431784835644067","0.0015431784835644067","84750","84750","84750","0.008156982354819774","0.008156982354819774","0.008156982354819774","84750","84750","84750","0.01140065853893757","0.01140065853893757","0.01140065853893757","84750","84750","84750","0.001972035310789943","0.001972035310789943","0.001972035310789943"
"85000","85000","85000","85000","0.001512639905884862","0.001512639905884862","0.001512639905884862","85000","85000","85000","0.008180328091979027","0.008180328091979027","0.008180328091979027","85000","85000","85000","0.01144810760691762","0.01144810760691762","0.01144810760691762","85000","85000","85000","0.0019634580474346876","0.0019634580474346876","0.0019634580474346876"
"85250","85250","85250","85250","0.0015020314794033766","0.0015020314794033766","0.0015020314794033766","85250","85250","85250","0.008185552152246237","0.008185552152246237","0.008185552152246237","85250","85250","85250","0.011357040286064149","0.011357040286064149","0.011357040286064149","85250","85250","85250","0.001972171136364341","0.001972171136364341","0.001972171136364341"
"85500","85500","85500","85500","0.0015270825212821365","0.0015270825212821365","0.0015270825212821365","85500","85500","85500","0.00816132767572999","0.00816132767572999","0.00816132767572999","85500","85500","85500","0.011342019333690405","0.011342019333690405","0.011342019333690405","85500","85500","85500","0.0019702471289783714","0.0019702471289783714","0.0019702471289783714"
"85750","85750","85750","85750","0.0015624470493756234","0.0015624470493756234","0.0015624470493756234","85750","85750","85750","0.008211598101258278","0.008211598101258278","0.008211598101258278","85750","85750","85750","0.011417702010273933","0.011417702010273933","0.011417702010273933","85750","85750","85750","0.001981580223143101","0.001981580223143101","0.001981580223143101"
"86000","86000","86000","86000","0.0015412276766262948","0.0015412276766262948","0.0015412276766262948","86000","86000","86000","0.008276183919608594","0.008276183919608594","0.008276183919608594","86000","86000","86000","0.01140539935976267","0.01140539935976267","0.01140539935976267","86000","86000","86000","0.00196985715739429","0.00196985715739429","0.00196985715739429"
"86250","86250","86250","86250","0.0014968957724049688","0.0014968957724049688","0.0014968957724049688","86250","86250","86250","0.008184550328180194","0.008184550328180194","0.008184550328180194","86250","86250","86250","0.0113705665320158","0.0113705665320158","0.0113705665320158","86250","86250","86250","0.001959924164041877","0.001959924164041877","0.001959924164041877"
"86500","86500","86500","86500","0.0014926014024764299","0.0014926014024764299","0.0014926014024764299","86500","86500","86500","0.008169940885156393","0.008169940885156393","0.008169940885156393","86500","86500","86500","0.011414646277576684","0.011414646277576684","0.011414646277576684","86500","86500","86500","0.0019569249572232365","0.0019569249572232365","0.0019569249572232365"
"86750","86750","86750","86750","0.0014868134477175772","0.0014868134477175772","0.0014868134477175772","86750","86750","86750","0.008358456303924322","0.008358456303924322","0.008358456303924322","86750","86750","86750","0.011366789036989212","0.011366789036989212","0.011366789036989212","86750","86750","86750","0.001974340587668121","0.001974340587668121","0.001974340587668121"
"87000","87000","87000","87000","0.0015298926960676908","0.0015298926960676908","0.0015298926960676908","87000","87000","87000","0.008360745333135128","0.008360745333135128","0.008360745333135128","87000","87000","87000","0.011383536896854639","0.011383536896854639","0.011383536896854639","87000","87000","87000","0.001959472106397152","0.001959472106397152","0.001959472106397152"
"87250","87250","87250","87250","0.0015289799740538","0.0015289799740538","0.0015289799740538","87250","87250","87250","0.00832659077718854","0.00832659077718854","0.00832659077718854","87250","87250","87250","0.0113414963260293","0.0113414963260293","0.0113414963260293","87250","87250","87250","0.0019525870820507408","0.0019525870820507408","0.0019525870820507408"
"87500","87500","87500","87500","0.0015156909419223666","0.0015156909419223666","0.0015156909419223666","87500","87500","87500","0.008147027298063039","0.008147027298063039","0.008147027298063039","87500","87500","87500","0.011381943520903588","0.011381943520903588","0.011381943520903588","87500","87500","87500","0.0019633866338059306","0.0019633866338059306","0.0019633866338059306"
"87750","87750","87750","87750","0.0015124781257472933","0.0015124781257472933","0.0015124781257472933","87750","87750","87750","0.008199122951552272","0.008199122951552272","0.008199122951552272","87750","87750","87750","0.01135913793295622","0.01135913793295622","0.01135913793295622","87750","87750","87750","0.001953167101740837","0.001953167101740837","0.001953167101740837"
"88000","88000","88000","88000","0.0014817472575232387","0.0014817472575232387","0.0014817472575232387","88000","88000","88000","0.008161873074248434","0.008161873074248434","0.008161873074248434","88000","88000","88000","0.011420330357924103","0.011420330357924103","0.011420330357924103","88000","88000","88000","0.0019558993544429542","0.0019558993544429542","0.0019558993544429542"
"88250","88250","88250","88250","0.0014890553801320493","0.0014890553801320493","0.0014890553801320493","88250","88250","88250","0.008169496814534069","0.008169496814534069","0.008169496814534069","88250","88250","88250","0.01133726881891489","0.01133726881891489","0.01133726881891489","88250","88250","88250","0.001956496389396489","0.001956496389396489","0.001956496389396489"
"88500","88500","88500","88500","0.001545854633115232","0.001545854633115232","0.001545854633115232","88500","88500","88500","0.00823122918754816","0.00823122918754816","0.00823122918754816","88500","88500","88500","0.01133516597673297","0.01133516597673297","0.01133516597673297","88500","88500","88500","0.0019484505193307995","0.0019484505193307995","0.0019484505193307995"
"88750","88750","88750","88750","0.001519178913719952","0.001519178913719952","0.001519178913719952","88750","88750","88750","0.008184353236481548","0.008184353236481548","0.008184353236481548","88750","88750","88750","0.01138359050899744","0.01138359050899744","0.01138359050899744","88750","88750","88750","0.001954711826890707","0.001954711826890707","0.001954711826890707"
"89000","89000","89000","89000","0.0015083695789799094","0.0015083695789799094","0.0015083695789799094","89000","89000","89000","0.008148147143423557","0.008148147143423557","0.008148147143423557","89000","89000","89000","0.0113160185277462","0.0113160185277462","0.0113160185277462","89000","89000","89000","0.0019463446915149688","0.0019463446915149688","0.0019463446915149688"
"89250","89250","89250","89250","0.0014915869235061108","0.0014915869235061108","0.0014915869235061108","89250","89250","89250","0.008130989606678485","0.008130989606678485","0.008130989606678485","89250","89250","89250","0.011373491990566253","0.011373491990566253","0.011373491990566253","89250","89250","89250","0.0019494648629799485","0.0019494648629799485","0.0019494648629799485"
"89500","89500","89500","89500","0.0014896264960989356","0.0014896264960989356","0.0014896264960989356","89500","89500","89500","0.008174137023091317","0.008174137023091317","0.008174137023091317","89500","89500","89500","0.0113525341629982","0.0113525341629982","0.0113525341629982","89500","89500","89500","0.001950885020568967","0.001950885020568967","0.001950885020568967"
"89750","89750","89750","89750","0.0014953571977093815","0.0014953571977093815","0.0014953571977093815","89750","89750","89750","0.008110551919415593","0.008110551919415593","0.008110551919415593","89750","89750","89750","0.011318214871734381","0.011318214871734381","0.011318214871734381","89750","89750","89750","0.0019487907707691193","0.0019487907707691193","0.0019487907707691193"
"90000","90000","90000","90000","0.001507898896932602","0.001507898896932602","0.001507898896932602","90000","90000","90000","0.008244011303037405","0.008244011303037405","0.008244011303037405","90000","90000","90000","0.011350051499158144","0.011350051499158144","0.011350051499158144","90000","90000","90000","0.001954059291444719","0.001954059291444719","0.001954059291444719"
"90250","90250","90250","90250","0.0014803909892216324","0.0014803909892216324","0.0014803909892216324","90250","90250","90250","0.008178808921575546","0.008178808921575546","0.008178808921575546","90250","90250","90250","0.011322601473331452","0.011322601473331452","0.011322601473331452","90250","90250","90250","0.0019492764819413423","0.0019492764819413423","0.0019492764819413423"
"90500","90500","90500","90500","0.0016005456340499223","0.0016005456340499223","0.0016005456340499223","90500","90500","90500","0.008249017363786698","0.008249017363786698","0.008249017363786698","90500","90500","90500","0.011312430446594954","0.011312430446594954","0.011312430446594954","90500","90500","90500","0.0019456369614228605","0.0019456369614228605","0.0019456369614228605"
"90750","90750","90750","90750","0.0015698497090488673","0.0015698497090488673","0.0015698497090488673","90750","90750","90750","0.008151432349532842","0.008151432349532842","0.008151432349532842","90750","90750","90750","0.01134697878435254","0.01134697878435254","0.01134697878435254","90750","90750","90750","0.0019439193654805422","0.0019439193654805422","0.0019439193654805422"
"91000","91000","91000","91000","0.0015117247911170125","0.0015117247911170125","0.0015117247911170125","91000","91000","91000","0.00817414202913642","0.00817414202913642","0.00817414202913642","91000","91000","91000","0.011321105007082223","0.011321105007082223","0.011321105007082223","91000","91000","91000","0.0019452016411349176","0.0019452016411349176","0.0019452016411349176"
"91250","91250","91250","91250","0.0015466909096576273","0.0015466909096576273","0.0015466909096576273","91250","91250","91250","0.00811802911311388","0.00811802911311388","0.00811802911311388","91250","91250","91250","0.011316390120983124","0.011316390120983124","0.011316390120983124","91250","91250","91250","0.0019436891848221421","0.0019436891848221421","0.0019436891848221421"
"91500","91500","91500","91500","0.0015790384901687503","0.0015790384901687503","0.0015790384901687503","91500","91500","91500","0.008140149629116059","0.008140149629116059","0.008140149629116059","91500","91500","91500","0.01130608474984765","0.01130608474984765","0.01130608474984765","91500","91500","91500","0.0019458123328164219","0.0019458123328164219","0.0019458123328164219"
